Column,Response,Predictor,Datatype,LevelOfMeasurement,Is_NDS,Is_ECG,Is_EEG,Is_Burst,Is_20Mins,Is_40Mins,Is_60Mins,Is_Elec1,Is_Elec2,Is_Power,Is_Entropy,Is_Shannon,Is_Tsallis,Is_Frac,Is_Delta,Is_Theta,Is_Alpha,Is_Beta,Is_Gamma,Is_SuperGamma,Is_Total
Elec2EntFracTsallisDeltaMEAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0
Elec2EntFracTsallisDeltaMEAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0
Elec2EntFracTsallisDeltaMEDIAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0
Elec2EntFracTsallisDeltaMEDIAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0
Elec2EntFracTsallisDeltaMEDIAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0
Elec2EntFracTsallisDeltaMIN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0
Elec2EntFracTsallisDeltaMIN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0
Elec2EntFracTsallisDeltaMIN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0
Elec2EntFracTsallisDeltaRNG@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0
Elec2EntFracTsallisDeltaRNG@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0
Elec2EntFracTsallisDeltaRNG@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0
Elec2EntFracTsallisDeltaSPOT@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0
Elec2EntFracTsallisDeltaSPOT@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0
Elec2EntFracTsallisDeltaSPOT@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0
Elec2EntFracTsallisDeltaSTD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0
Elec2EntFracTsallisDeltaSTD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0
Elec2EntFracTsallisDeltaSTD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0
Elec2EntFracShannonThetaAUC@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaAUC@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaAUC@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaIQR@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaIQR@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaIQR@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaMAD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaMAD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaMAD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaMAX@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaMAX@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaMAX@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaMEAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaMEAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaMEAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaMEDIAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaMEDIAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaMEDIAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaMIN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaMIN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaMIN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaRNG@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaRNG@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaRNG@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaSPOT@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaSPOT@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaSPOT@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaSTD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaSTD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracShannonThetaSTD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaAUC@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaAUC@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaAUC@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaIQR@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaIQR@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaIQR@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaMAD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaMAD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaMAD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaMAX@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaMAX@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaMAX@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaMEAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaMEAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaMEAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaMEDIAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaMEDIAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaMEDIAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaMIN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaMIN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaMIN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaRNG@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaRNG@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaRNG@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaSPOT@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaSPOT@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaSPOT@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaSTD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaSTD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracTsallisThetaSTD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0
Elec2EntFracShannonAlphaAUC@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaAUC@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaAUC@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaIQR@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaIQR@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaIQR@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaMAD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaMAD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaMAD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaMAX@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaMAX@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaMAX@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaMEAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaMEAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaMEAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaMEDIAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaMEDIAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaMEDIAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaMIN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaMIN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaMIN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaRNG@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaRNG@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaRNG@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaSPOT@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaSPOT@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaSPOT@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaSTD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaSTD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracShannonAlphaSTD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaAUC@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaAUC@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaAUC@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaIQR@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaIQR@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaIQR@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaMAD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaMAD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaMAD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaMAX@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaMAX@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaMAX@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaMEAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaMEAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaMEAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaMEDIAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaMEDIAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaMEDIAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaMIN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaMIN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaMIN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaRNG@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaRNG@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaRNG@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaSPOT@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaSPOT@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaSPOT@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaSTD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaSTD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracTsallisAlphaSTD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0
Elec2EntFracShannonBetaAUC@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaAUC@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaAUC@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaIQR@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaIQR@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaIQR@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaMAD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaMAD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaMAD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaMAX@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaMAX@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaMAX@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaMEAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaMEAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaMEAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaMEDIAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaMEDIAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaMEDIAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaMIN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaMIN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaMIN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaRNG@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaRNG@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaRNG@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaSPOT@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaSPOT@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaSPOT@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaSTD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaSTD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracShannonBetaSTD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0
Elec2EntFracTsallisBetaAUC@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
Elec2EntFracTsallisBetaAUC@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
Elec2EntFracTsallisBetaAUC@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0
Elec2EntFracTsallisBetaIQR@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
Elec2EntFracTsallisBetaIQR@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
Elec2EntFracTsallisBetaIQR@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0
Elec2EntFracTsallisBetaMAD@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
Elec2EntFracTsallisBetaMAD@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
Elec2EntFracTsallisBetaMAD@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0
Elec2EntFracTsallisBetaMAX@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
Elec2EntFracTsallisBetaMAX@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
Elec2EntFracTsallisBetaMAX@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0
Elec2EntFracTsallisBetaMEAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
Elec2EntFracTsallisBetaMEAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
Elec2EntFracTsallisBetaMEAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0
Elec2EntFracTsallisBetaMEDIAN@20Mins,0,1,float,4,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
Elec2EntFracTsallisBetaMEDIAN@40Mins,0,1,float,4,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
Elec2EntFracTsallisBetaMEDIAN@60Mins,0,1,float,4,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0
